Region,State,District,Location,Plant name ,Owner,Sector,Status,Unit,Capacity (MW),Commissioning year,Boiler,Coal Source,Import country,Port,Type plant,Coal Type,Latitude,Longitude,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Western,Chhattisgarh,Raigarh,Dongamahua,Dongamahua power station,Jindal Group,Private,Permitted,5,150.0,0.0,Sub-Critical,Gare IV/1 mine,India,none,Non-Coastal,Domestic,22.128803,83.535824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Chhattisgarh,Raigarh,Dongamahua,Dongamahua power station,Jindal Group,Private,Permitted,6,150.0,0.0,Sub-Critical,Gare IV/1 mine,India,none,Non-Coastal,Domestic,22.128803,83.535824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Chhattisgarh,Raigarh,Dumarpali,Dumarpali Thermal Power Plant,Green Infrastructure ,Private,Planned,1,600.0,0.0,Sub-Critical,other,India,none,Non-Coastal,other,21.891343,83.172894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Chhattisgarh,Raigarh,Dumarpali,Dumarpali Thermal Power Plant,Green Infrastructure ,Private,Planned,2,600.0,0.0,Sub-Critical,other,India,none,Non-Coastal,other,21.891343,83.172894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Chhattisgarh,Raigarh,Gharghoda,Gare Pelma power station,Mahatamil Mining & Thermal Energy Limited (Lanco Group),Private,Permitted,1,800.0,0.0,Super-Critical,Gare Pelma II block (Mahatamil Collieries),India,none,Non-Coastal,Domestic,22.152513,83.352777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Chhattisgarh,Raigarh,Gharghoda,Gare Pelma power station,Mahatamil Mining & Thermal Energy Limited (Lanco Group),Private,Permitted,2,800.0,0.0,Super-Critical,Gare Pelma II block (Mahatamil Collieries),India,none,Non-Coastal,Domestic,22.152513,83.352777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Chhattisgarh,Raigarh,Gharghoda,Gare Pelma power station,Mahatamil Mining & Thermal Energy Limited (Lanco Group),Private,Permitted,3,800.0,0.0,Super-Critical,Gare Pelma II block (Mahatamil Collieries),India,none,Non-Coastal,Domestic,22.152513,83.352777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Chhattisgarh,Raigarh,Gharghoda,Gare Pelma power station,Mahatamil Mining & Thermal Energy Limited (Lanco Group),Private,Permitted,4,800.0,0.0,Super-Critical,Gare Pelma II block (Mahatamil Collieries),India,none,Non-Coastal,Domestic,22.152513,83.352777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Chhattisgarh,Raigarh,Gharghoda,Gare Pelma power station,Mahatamil Mining & Thermal Energy Limited (Lanco Group),Private,Permitted,5,800.0,0.0,Super-Critical,Gare Pelma II block (Mahatamil Collieries),India,none,Non-Coastal,Domestic,22.152513,83.352777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Chhattisgarh,Raigarh,Dharmajaygarh,Godwari Raigarh Thermal Power project,Godawari Power & Ispat Private Limited (GODPI),Private,Planned,1,660.0,0.0,Super-Critical,other,India,none,Non-Coastal,other,22.448516,83.198225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Chhattisgarh,Raigarh,Dharmajaygarh,Godwari Raigarh Thermal Power project,Godawari Power & Ispat Private Limited (GODPI),Private,Planned,2,660.0,0.0,Super-Critical,other,India,none,Non-Coastal,other,22.448516,83.198225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Chhattisgarh,Raigarh,Hirapur,Hamirpur power station,Raigarh Energy (Jayaswal Neco Industries Limited (JNIL)),Private,Shelved,1,300.0,0.0,Sub-Critical,other,India,none,Non-Coastal,other,23.393343,83.521948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Chhattisgarh,Raigarh,Hirapur,Hamirpur power station,Raigarh Energy (Jayaswal Neco Industries Limited (JNIL)),Private,Shelved,2,300.0,0.0,Sub-Critical,other,India,none,Non-Coastal,other,23.393343,83.521948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Chhattisgarh,Raigarh,Bhikharimal,Jindal Raigarh Project,Jindal Steel and Power Limited (JSPL),Private,Pre-Permit Development,1,660.0,0.0,Super-Critical,Mand-Raigarh coal field,India,none,Non-Coastal,Domestic,21.898611,83.464722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Chhattisgarh,Raigarh,Bhikharimal,Jindal Raigarh Project,Jindal Steel and Power Limited (JSPL),Private,Pre-Permit Development,2,660.0,0.0,Super-Critical,Mand-Raigarh coal field,India,none,Non-Coastal,Domestic,21.898611,83.464722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Chhattisgarh,Raigarh,Kukurda,Kukurda power station (JSW Raigarh power station),JSW Energy (JSW Group),Private,Permitted,1,660.0,0.0,Super-Critical,other,Indonesia,none,Non-Coastal,Blended,21.848276,83.538228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Chhattisgarh,Raigarh,Kukurda,Kukurda power station (JSW Raigarh power station),JSW Energy (JSW Group),Private,Permitted,2,660.0,0.0,Super-Critical,other,Indonesia,none,Non-Coastal,Blended,21.848276,83.538228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Chhattisgarh,Raigarh,Lara,Lara Integrated Thermal Power Project,National Thermal Power Corporation (NTPC),Central,Construction,1,800.0,2017.0,Super-Critical,other,India,none,Non-Coastal,other,21.769855,83.461904,0.0,0.0,0.0,0.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0
Western,Chhattisgarh,Raigarh,Lara,Lara Integrated Thermal Power Project,National Thermal Power Corporation (NTPC),Central,Construction,2,800.0,2017.0,Super-Critical,other,India,none,Non-Coastal,other,21.769855,83.461904,0.0,0.0,0.0,0.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0
Western,Chhattisgarh,Raigarh,Kiritmal,Raigarh TRN Power Project,TRN Energy Private Limited (ACB India Limited),Private,Construction,1,600.0,2016.0,Sub-Critical,South Eastern Coal Fields Limited (SECL),India,none,Non-Coastal,Domestic,21.945275,83.286295,0.0,0.0,0.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
Western,Chhattisgarh,Raigarh,Kiritmal,Raigarh TRN Power Project,TRN Energy Private Limited (ACB India Limited),Private,Construction,2,600.0,2016.0,Sub-Critical,South Eastern Coal Fields Limited (SECL),India,none,Non-Coastal,Domestic,21.945275,83.286295,0.0,0.0,0.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
Western,Chhattisgarh,Raigarh,Banai,Sarda Kolam Thermal Power Plant,Sarda Energy & Minerals Limited (SEML),Private,Construction,1,135.0,0.0,Sub-Critical,other,India,none,Non-Coastal,other,22.166722,83.422794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Chhattisgarh,Raigarh,Banai,Sarda Kolam Thermal Power Plant,Sarda Energy & Minerals Limited (SEML),Private,Construction,2,135.0,0.0,Sub-Critical,other,India,none,Non-Coastal,other,22.166722,83.422794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Chhattisgarh,Raigarh,Banai,Sarda Kolam Thermal Power Plant,Sarda Energy & Minerals Limited (SEML),Private,Construction,3,30.0,0.0,Sub-Critical,other,India,none,Non-Coastal,other,22.166722,83.422794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Chhattisgarh,Raigarh,Banai,Sarda Kolam Thermal Power Plant,Sarda Energy & Minerals Limited (SEML),Private,Construction,4,50.0,0.0,Sub-Critical,other,India,none,Non-Coastal,other,22.166722,83.422794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Chhattisgarh,Raigarh,Tamnar,Tamnar power station Stage I,Jindal Group,Private,Operating,1,250.0,2007.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,22.105057,83.451247,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
Western,Chhattisgarh,Raigarh,Tamnar,Tamnar power station Stage I,Jindal Group,Private,Operating,2,250.0,2008.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,22.105057,83.451247,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
Western,Chhattisgarh,Raigarh,Tamnar,Tamnar power station Stage I,Jindal Group,Private,Operating,3,250.0,2008.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,22.105057,83.451247,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
Western,Chhattisgarh,Raigarh,Tamnar,Tamnar power station Stage I,Jindal Group,Private,Operating,4,250.0,2008.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,22.105057,83.451247,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
Western,Chhattisgarh,Raigarh,Tamnar,Tamnar power station Stage II,Jindal Group,Private,Operating,5,600.0,2014.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,22.098718,83.447192,0.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
Western,Chhattisgarh,Raigarh,Tamnar,Tamnar power station Stage II,Jindal Group,Private,Operating,6,600.0,2014.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,22.098718,83.447192,0.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
Western,Chhattisgarh,Raigarh,Tamnar,Tamnar power station Stage II,Jindal Group,Private,Operating,7,600.0,2015.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,22.098718,83.447192,0.0,0.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
Western,Chhattisgarh,Raigarh,Tamnar,Tamnar power station Stage II,Jindal Group,Private,Operating,8,600.0,2015.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,22.098718,83.447192,0.0,0.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
Western,Chhattisgarh,Raigarh,Lebda,VISA Power Raigarh project,Visa Power (VISA Infrastructure Limited),Private,Construction,1,600.0,0.0,Sub-Critical,Fatehpur east block (South Eastern Coal Fields),Indonesia,none,Non-Coastal,Blended,21.9193737,83.2791138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Chhattisgarh,Raigarh,Lebda,VISA Power Raigarh project,Visa Power (VISA Infrastructure Limited),Private,Construction,2,600.0,0.0,Sub-Critical,Fatehpur east block (South Eastern Coal Fields),Indonesia,none,Non-Coastal,Blended,21.9193737,83.2791138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Chhattisgarh,Raipur,Rawan,Ambuja Cements Limited Captive Power Plant,Ambuja Cements Limited,Private,Operating,1,15.0,2011.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,21.672474,82.085629,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
Western,Chhattisgarh,Raipur,Rawan,Ambuja Cements Limited Captive Power Plant,Ambuja Cements Limited,Private,Operating,2,33.0,2011.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,21.672474,82.085629,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0
Western,Chhattisgarh,Raipur,Rawan,Ambuja Cements Limited Captive Power Plant,Ambuja Cements Limited,Private,Operating,3,15.0,2011.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,21.672474,82.085629,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
Western,Chhattisgarh,Raipur,Bhilai,Bhilai Steel Captive power station,NTPC-SAIL Power Company Limited (NSPCL),Central,Operating,1,14.0,2002.0,Sub-Critical,"Dalli Rajhara Iron Ore Complex (Chhattisgarh); Block A, Deposit F, Rowghat mine",India,none,Non-Coastal,Domestic,21.180923,81.388841,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
Western,Chhattisgarh,Raipur,Bhilai,Bhilai Steel Captive power station,NTPC-SAIL Power Company Limited (NSPCL),Central,Operating,2,30.0,2002.0,Sub-Critical,"Dalli Rajhara Iron Ore Complex (Chhattisgarh); Block A, Deposit F, Rowghat mine",India,none,Non-Coastal,Domestic,21.180923,81.388841,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
Western,Chhattisgarh,Raipur,Bhilai,Bhilai Steel Captive power station,NTPC-SAIL Power Company Limited (NSPCL),Central,Operating,3,30.0,2002.0,Sub-Critical,"Dalli Rajhara Iron Ore Complex (Chhattisgarh); Block A, Deposit F, Rowghat mine",India,none,Non-Coastal,Domestic,21.180923,81.388841,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
Western,Chhattisgarh,Raipur,Bhilai,Bhilai Steel Captive power station,NTPC-SAIL Power Company Limited (NSPCL),Central,Operating,4,250.0,2008.0,Sub-Critical,"Dalli Rajhara Iron Ore Complex (Chhattisgarh); Block A, Deposit F, Rowghat mine",India,none,Non-Coastal,Domestic,21.183755,81.423724,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
Western,Chhattisgarh,Raipur,Bhilai,Bhilai Steel Captive power station,NTPC-SAIL Power Company Limited (NSPCL),Central,Operating,5,250.0,2009.0,Sub-Critical,"Dalli Rajhara Iron Ore Complex (Chhattisgarh); Block A, Deposit F, Rowghat mine",India,none,Non-Coastal,Domestic,21.183755,81.423724,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
Western,Chhattisgarh,Raipur,Baikunth,Century Cement Captive Power Plant,Century Textiles & Industries Limited (BK Birkla Group),Private,Operating,1,15.7,1997.0,Sub-Critical,other,India,none,Non-Coastal,other,21.498044,81.782828,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7
Western,Chhattisgarh,Raipur,Baikunth,Century Cement Captive Power Plant,Century Textiles & Industries Limited (BK Birkla Group),Private,Operating,2,11.0,2011.0,Sub-Critical,other,India,none,Non-Coastal,other,21.498044,81.782828,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
Western,Chhattisgarh,Raipur,Risda,Emami Cement Captive Power Plant,Emami Cement Limited,Private,Construction,1,40.0,0.0,Sub-Critical,other,India,none,Non-Coastal,other,21.628107,82.117253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Chhattisgarh,Raipur,Raikheda,Raikheda power station,GMR Energy Limited,Private,Operating ,1,685.0,2014.0,Super-Critical,other,South Africa,none,Non-Coastal,Blended,21.449665,81.853413,0.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0
Western,Chhattisgarh,Raipur,Raikheda,Raikheda power station,GMR Energy Limited,Private,Construction,2,685.0,2015.0,Super-Critical,other,South Africa,none,Non-Coastal,Blended,21.449665,81.853413,0.0,0.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0
Western,Chhattisgarh,Raipur,Rawan,Rawan Cement Works Captive Power Plant,Rawan Cement Works,Private,Operating,1,13.0,2015.0,Sub-Critical,other,India,none,Non-Coastal,other,21.577578,82.020245,0.0,0.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
Western,Chhattisgarh,Raipur,Sarora,Siltara Thermal Power Plant,Sarda Energy & Minerals Limited (SEML),Private,Operating,1,81.5,0.0,Sub-Critical,other,India,none,Non-Coastal,other,21.365791,81.681569,0.0,0.0,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5
Western,Chhattisgarh,Surguja,Salka,Chandan Nagar power station (Surajpur Super-Critical Thermal Power Project; IFFCO-CSPGCL Thermal Power Project),Chhattisgarh State Power Generation Company Limited (CSPGCL); Indian Farmers Fertilizer Cooperative Limited (IFFCO),Private/State,Shelved,1,660.0,0.0,Super-Critical,Tara Central coal block,India,none,Non-Coastal,Domestic,22.920278,82.776944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Chhattisgarh,Surguja,Salka,Chandan Nagar power station (Surajpur Super-Critical Thermal Power Project; IFFCO-CSPGCL Thermal Power Project),Chhattisgarh State Power Generation Company Limited (CSPGCL); Indian Farmers Fertilizer Cooperative Limited (IFFCO),Private/State,Shelved,2,660.0,0.0,Super-Critical,Tara Central coal block,India,none,Non-Coastal,Domestic,22.920278,82.776944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northern,Delhi,New Delhi,Badarpur,Badarpur Thermal Power Station Stage I,National Thermal Power Corporation (NTPC),Central,Operating,1,95.0,1973.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,28.503772,77.307965,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
Northern,Delhi,New Delhi,Badarpur,Badarpur Thermal Power Station Stage I,National Thermal Power Corporation (NTPC),Central,Operating,2,95.0,1974.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,28.503772,77.307965,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
Northern,Delhi,New Delhi,Badarpur,Badarpur Thermal Power Station Stage I,National Thermal Power Corporation (NTPC),Central,Operating,3,95.0,1975.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,28.503772,77.307965,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
Northern,Delhi,New Delhi,Badarpur,Badarpur Thermal Power Station Stage II,National Thermal Power Corporation (NTPC),Central,Operating,4,210.0,1978.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,28.503772,77.307965,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0
Northern,Delhi,New Delhi,Badarpur,Badarpur Thermal Power Station Stage II,National Thermal Power Corporation (NTPC),Central,Operating,5,210.0,1981.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,28.503772,77.307965,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0
Northern,Delhi,New Delhi,RPS COMPLEX,Rajghat Power Station,Indraprastha Power Generation Company (IPGCL),Central,Operating,1,67.5,1990.0,Sub-Critical,Northern Coalfields Limited (NCL) Bina mine,India,none,Non-Coastal,Domestic,28.637429,77.254044,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5
Northern,Delhi,New Delhi,RPS COMPLEX,Rajghat Power Station,Indraprastha Power Generation Company (IPGCL),Central,Operating,2,67.5,1990.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,28.637429,77.254044,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5
Western,Gujarat,Ahmedabad,Sabarmati,Torrent Sabarmati Power Station,Torrent Power Pvt,Private,Operating,1,60.0,1997.0,Sub-Critical,other,India,none,,other,23.088711,72.534889,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
Western,Gujarat,Ahmedabad,Sabarmati,Torrent Sabarmati Power Station,Torrent Power Pvt,Private,Operating,2,120.0,1978.0,Sub-Critical,other,India,none,,other,23.088711,72.534889,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Western,Gujarat,Ahmedabad,Sabarmati,Torrent Sabarmati Power Station,Torrent Power Pvt,Private,Operating,3,110.0,1984.0,Sub-Critical,other,India,none,,other,23.088711,72.534889,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0
Western,Gujarat,Ahmedabad,Sabarmati,Torrent Sabarmati Power Station,Torrent Power Pvt,Private,Operating,4,121.0,1988.0,Sub-Critical,other,India,none,,other,23.088711,72.534889,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0
Western,Gujarat,Anand,Dhuvaran,Dhuvaran Super Thermal Power Project,National Thermal Power Corporation (NTPC),Central,Pre-Permit Development,1,660.0,0.0,Super-Critical,other,India,none,Coastal,other,22.233056,72.756944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Gujarat,Anand,Dhuvaran,Dhuvaran Super Thermal Power Project,National Thermal Power Corporation (NTPC),Central,Pre-Permit Development,2,660.0,0.0,Super-Critical,other,India,none,Coastal,other,22.233056,72.756944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Gujarat,Bharuch,Dahej,Dahej Thermal Power Project,Adani Group,Private,Permitted,1,660.0,0.0,Super-Critical,other,India,none,Coastal,other,21.697468,72.5925064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Gujarat,Bharuch,Dahej,Dahej Thermal Power Project,Adani Group,Private,Permitted,2,660.0,0.0,Super-Critical,other,India,none,Coastal,other,21.697468,72.5925064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Gujarat,Bharuch,Dahej,Dahej Thermal Power Project,Adani Group,Private,Permitted,3,660.0,0.0,Super-Critical,other,India,none,Coastal,other,21.697468,72.5925064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Gujarat,Bharuch,Dahej,Dahej Thermal Power Project,Adani Group,Private,Permitted,4,660.0,0.0,Super-Critical,other,India,none,Coastal,other,21.697468,72.5925064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Gujarat,Bharuch ,Jhagadia,Jhagadia Power Plant,DCM Shriram Consolidated Limited (DSCL),Private,Operating,1,48.0,2008.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,21.656695,73.136032,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
Western,Gujarat,Bhavnagar ,Ghogha,Bhavnagar Power Station,Gujarat Power Corporation Limited (GPCL),State,Construction,1,250.0,2015.0,Sub-Critical,other,India,none,Coastal,Domestic,21.685279,72.271766,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
Western,Gujarat,Bhavnagar ,Ghogha,Bhavnagar Power Station,Gujarat Power Corporation Limited (GPCL),State,Construction,2,250.0,2015.0,Sub-Critical,other,India,none,Coastal,Domestic,21.685279,72.271766,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
Western,Gujarat,Gandhinagar,Gandhinagar,Gandhinagar Thermal Power Station,Gujarat State Electricity Corporation Limited (GSECL),State,Operating,1,120.0,1977.0,Sub-Critical,other,Indonesia,Mundra,Non-Coastal,Blended,23.251376,72.672789,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Western,Gujarat,Gandhinagar,Gandhinagar,Gandhinagar Thermal Power Station,Gujarat State Electricity Corporation Limited (GSECL),State,Operating,2,120.0,1977.0,Sub-Critical,other,Indonesia,Mundra,Non-Coastal,Blended,23.251376,72.672789,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
